t_unix,ts_us,scan_count,watchdog_tripped,devices_healthy
1788846027,11676351227,5838163,0,1
1788846028,11677361318,5838668,0,1
1788846029,11678371223,5839173,0,1
1788846030,11679381925,5839678,0,1
1788846031,11680393460,5840184,0,1
1788846032,11681407283,5840691,0,1
1788846033,11682415952,5841195,0,1
1788846034,11683427890,5841701,0,1
1788846035,11684441102,5842208,0,1
1788846036,11685453605,5842714,0,1
1788846037,11686467182,5843221,0,1
1788846038,11687479349,5843727,0,1
1788846039,11688487597,5844231,0,1
1788846040,11689495527,5844735,0,1
1788846041,11690505540,5845240,0,1
1788846042,11691515791,5845745,0,1
1788846043,11692525833,5846250,0,1
1788846044,11693535779,5846755,0,1
1788846045,11694545435,5847260,0,1
1788846046,11695557065,5847766,0,1
1788846047,11696567354,5848271,0,1
1788846048,11697575335,5848775,0,1
1788846049,11698587638,5849281,0,1
1788846050,11699600050,5849787,0,1
1788846051,11700611197,5850293,0,1
1788846052,11701619190,5850797,0,1
1788846053,11702631080,5851303,0,1
1788846054,11703637676,5851806,0,1
1788846055,11704647526,5852311,0,1
1788846056,11705659290,5852817,0,1
1788846057,11706669712,5853322,0,1
1788846058,11707677406,5853826,0,1
1788846059,11708685939,5854330,0,1
1788846060,11709695907,5854835,0,1
1788846061,11710703572,5855339,0,1
1788846062,11711715531,5855845,0,1
1788846063,11712725296,5856350,0,1
1788846064,11713731771,5856853,0,1
1788846065,11714739638,5857357,0,1
1788846066,11715751471,5857863,0,1
1788846067,11716763534,5858369,0,1
1788846068,11717773770,5858874,0,1
1788846069,11718781829,5859378,0,1
1788846070,11719795398,5859885,0,1
1788846071,11720806050,5860390,0,1
1788846072,11721817610,5860896,0,1
1788846073,11722825924,5861400,0,1
1788846074,11723837112,5861906,0,1
1788846075,11724851412,5862413,0,1
1788846076,11725859977,5862917,0,1
1788846077,11726873218,5863424,0,1
1788846078,11727883256,5863929,0,1
1788846079,11728891188,5864433,0,1
1788846080,11729899652,5864937,0,1
1788846081,11730911165,5865443,0,1
1788846082,11731921693,5865948,0,1
1788846083,11732931882,5866453,0,1
1788846084,11733943767,5866959,0,1
1788846085,11734955655,5867465,0,1
1788846086,11735967098,5867971,0,1
1788846087,11736977190,5868476,0,1
1788846088,11737985644,5868980,0,1
1788846089,11738997585,5869486,0,1
1788846090,11740107258,5870041,0,1
1788846091,11741017939,5870496,0,1
1788846092,11742129462,5871052,0,1
1788846093,11743041700,5871508,0,1
1788846094,11744151572,5872063,0,1
1788846095,11745163305,5872569,0,1
1788846096,11746075793,5873025,0,1
1788846097,11747091384,5873533,0,1
1788846098,11748101668,5874038,0,1
1788846099,11749109906,5874542,0,1
1788846101,11750121542,5875048,0,1
1788846102,11751231528,5875603,0,1
1788846103,11752239788,5876107,0,1
1788846104,11753249470,5876612,0,1
1788846105,11754259668,5877117,0,1
1788846106,11755271329,5877623,0,1
1788846107,11756279708,5878127,0,1
1788846108,11757287484,5878631,0,1
1788846109,11758295531,5879135,0,1
1788846110,11759305380,5879640,0,1
1788846111,11760315976,5880145,0,1
1788846112,11761323802,5880649,0,1
1788846113,11762333457,5881154,0,1
1788846114,11763343388,5881659,0,1
1788846115,11764351150,5882163,0,1
1788846116,11765357515,5882666,0,1
1788846117,11766369378,5883172,0,1
1788846118,11767379888,5883677,0,1
1788846119,11768391170,5884183,0,1
1788846120,11769401159,5884688,0,1
1788846121,11770411898,5885193,0,1
1788846122,11771421766,5885698,0,1
1788846123,11772433760,5886204,0,1
1788846124,11773445564,5886710,0,1
1788846125,11774457643,5887216,0,1
1788846126,11775465828,5887720,0,1
1788846127,11776473772,5888224,0,1
1788846128,11777481187,5888728,0,1
1788846129,11778487695,5889231,0,1
1788846130,11779499786,5889737,0,1
1788846131,11780507372,5890241,0,1
1788846132,11781519708,5890747,0,1
1788846133,11782533607,5891254,0,1
1788846134,11783539503,5891757,0,1
1788846135,11784547450,5892261,0,1
1788846136,11785559558,5892767,0,1
1788846137,11786569786,5893272,0,1
1788846138,11787581955,5893778,0,1
1788846139,11788589379,5894282,0,1
1788846140,11789601407,5894788,0,1
1788846141,11790615150,5895295,0,1
1788846142,11791625551,5895800,0,1
1788846143,11792635627,5896305,0,1
1788846144,11793647104,5896811,0,1
1788846145,11794657481,5897316,0,1
1788846146,11795669278,5897822,0,1
1788846147,11796677856,5898326,0,1
1788846148,11797689288,5898832,0,1
1788846149,11798699231,5899337,0,1
1788846150,11799709900,5899842,0,1
1788846151,11800721500,5900348,0,1
1788846152,11801733742,5900854,0,1
1788846153,11802745227,5901360,0,1
1788846154,11803755675,5901865,0,1
1788846155,11804767341,5902371,0,1
1788846156,11805779409,5902877,0,1
1788846157,11806789722,5903382,0,1
1788846158,11807801196,5903888,0,1
1788846159,11808811451,5904393,0,1
1788846160,11809821937,5904898,0,1
1788846161,11810831958,5905403,0,1
1788846162,11811843888,5905909,0,1
1788846163,11812853295,5906414,0,1
1788846164,11813863897,5906919,0,1
1788846165,11814873536,5907424,0,1
1788846166,11815881304,5907928,0,1
1788846167,11816895333,5908435,0,1
1788846168,11817903201,5908939,0,1
1788846169,11818911808,5909443,0,1
1788846170,11819923468,5909949,0,1
1788846171,11820931631,5910453,0,1
1788846172,11821941796,5910958,0,1
1788846173,11822949962,5911462,0,1
1788846174,11823957788,5911966,0,1
1788846175,11825067911,5912521,0,1
1788846176,11826077787,5913026,0,1
1788846177,11826989682,5913482,0,1
1788846178,11828099372,5914037,0,1
1788846179,11829109650,5914542,0,1
1788846180,11830119243,5915047,0,1
1788846181,11831131824,5915553,0,1
1788846182,11832143940,5916059,0,1
1788846183,11833057173,5916516,0,1
1788846184,11834067511,5917021,0,1
1788846185,11835077669,5917526,0,1
1788846186,11836189196,5918082,0,1
1788846187,11837199297,5918587,0,1
1788846188,11838209254,5919092,0,1
1788846190,11839219323,5919597,0,1
1788846191,11840227588,5920101,0,1
1788846192,11841239094,5920607,0,1
1788846193,11842251322,5921113,0,1
1788846194,11843259719,5921617,0,1
1788846195,11844267321,5922121,0,1
1788846196,11845273710,5922624,0,1
1788846197,11846281640,5923128,0,1
1788846198,11847293097,5923634,0,1
1788846199,11848299567,5924137,0,1
1788846200,11849311140,5924643,0,1
1788846201,11850319482,5925147,0,1
1788846202,11851327244,5925651,0,1
1788846203,11852337961,5926156,0,1
1788846204,11853349867,5926662,0,1
1788846205,11854357690,5927166,0,1
1788846206,11855369565,5927672,0,1
1788846207,11856381694,5928178,0,1
1788846208,11857389838,5928682,0,1
1788846209,11858399066,5929187,0,1
1788846210,11859407191,5929691,0,1
1788846211,11860415703,5930195,0,1
1788846212,11861427763,5930701,0,1
1788846213,11862441716,5931208,0,1
1788846214,11863453664,5931714,0,1
1788846215,11864463556,5932219,0,1
1788846216,11865473954,5932724,0,1
1788846217,11866481614,5933228,0,1
1788846218,11867491382,5933733,0,1
1788846219,11868497885,5934236,0,1
1788846220,11869509216,5934742,0,1
1788846221,11870520018,5935247,0,1
1788846222,11871529317,5935752,0,1
1788846223,11872537054,5936256,0,1
1788846224,11873545483,5936760,0,1
1788846225,11874553800,5937264,0,1
1788846226,11875566016,5937770,0,1
1788846227,11876579191,5938277,0,1
1788846228,11877591128,5938783,0,1
1788846229,11878599391,5939287,0,1
1788846230,11879611976,5939793,0,1
1788846231,11880623669,5940299,0,1
1788846232,11881637782,5940806,0,1
1788846233,11882649218,5941312,0,1
1788846234,11883663464,5941819,0,1
1788846235,11884677082,5942326,0,1
1788846236,11885689881,5942832,0,1
1788846237,11886699928,5943337,0,1
1788846238,11887713449,5943844,0,1
1788846239,11888721170,5944348,0,1
1788846240,11889735208,5944855,0,1
1788846241,11890745730,5945360,0,1
1788846242,11891755565,5945865,0,1
1788846243,11892765653,5946370,0,1
1788846244,11893775591,5946875,0,1
1788846245,11894789357,5947382,0,1
1788846246,11895805561,5947890,0,1
1788846247,11896811566,5948393,0,1
1788846248,11897821408,5948898,0,1
1788846249,11898831912,5949403,0,1
1788846250,11899843366,5949909,0,1
1788846251,11900853237,5950414,0,1
1788846252,11901865128,5950920,0,1
1788846253,11902875352,5951425,0,1
1788846254,11903883458,5951929,0,1
1788846255,11904893949,5952434,0,1
1788846256,11905901125,5952938,0,1
1788846257,11906907776,5953441,0,1
1788846258,11907917975,5953946,0,1
1788846259,11908927725,5954451,0,1
1788846260,11909941326,5954958,0,1
1788846261,11910953760,5955464,0,1
1788846262,11911961252,5955968,0,1
1788846263,11912969445,5956472,0,1
1788846264,11913975254,5956975,0,1
1788846265,11914981882,5957478,0,1
1788846266,11915989569,5957982,0,1
1788846267,11917001436,5958488,0,1
1788846268,11918011762,5958993,0,1
1788846269,11919023794,5959499,0,1
1788846270,11920033523,5960004,0,1
1788846271,11921045586,5960510,0,1
1788846272,11922053502,5961014,0,1
1788846273,11923067527,5961521,0,1
1788846274,11924081393,5962028,0,1
1788846275,11925091547,5962533,0,1
1788846276,11926099982,5963037,0,1
1788846277,11927113109,5963544,0,1
1788846278,11928121093,5964048,0,1
1788846280,11929129148,5964552,0,1
1788846281,11930137411,5965056,0,1
1788846282,11931147574,5965561,0,1
1788846283,11932157498,5966066,0,1
1788846284,11933267894,5966621,0,1
1788846285,11934277061,5967126,0,1
1788846286,11935287489,5967631,0,1
1788846287,11936201707,5968088,0,1
1788846288,11937211682,5968593,0,1
1788846289,11938223800,5969099,0,1
1788846290,11939331645,5969653,0,1
1788846291,11940343283,5970159,0,1
1788846292,11941355718,5970665,0,1
1788846293,11942369953,5971172,0,1
1788846294,11943281923,5971628,0,1
1788846295,11944393742,5972184,0,1
1788846296,11945403940,5972689,0,1
1788846297,11946411741,5973193,0,1
1788846298,11947423528,5973699,0,1
1788846299,11948431648,5974203,0,1
1788846300,11949441051,5974708,0,1
1788846301,11950449511,5975212,0,1
1788846302,11951459415,5975717,0,1
1788846303,11952467318,5976221,0,1
1788846304,11953477825,5976726,0,1
1788846305,11954491867,5977233,0,1
1788846306,11955503321,5977739,0,1
1788846307,11956511772,5978243,0,1
1788846308,11957523421,5978749,0,1
1788846309,11958533106,5979254,0,1
1788846310,11959543452,5979759,0,1
1788846311,11960553353,5980264,0,1
1788846312,11961561387,5980768,0,1
1788846313,11962571694,5981273,0,1
1788846314,11963583936,5981779,0,1
1788846315,11964597100,5982286,0,1
1788846316,11965607196,5982791,0,1
1788846317,11966615775,5983295,0,1
1788846318,11967627447,5983801,0,1
1788846319,11968641716,5984308,0,1
1788846320,11969651579,5984813,0,1
1788846321,11970663827,5985319,0,1
1788846322,11971673928,5985824,0,1
1788846323,11972687258,5986331,0,1
1788846324,11973695475,5986835,0,1
1788846325,11974707486,5987341,0,1
1788846326,11975717956,5987846,0,1
1788846327,11976729525,5988352,0,1
1788846328,11977735972,5988855,0,1
1788846329,11978747288,5989361,0,1
1788846330,11979757390,5989866,0,1
1788846331,11980767618,5990371,0,1
1788846332,11981781381,5990878,0,1
1788846333,11982793061,5991384,0,1
1788846334,11983803430,5991889,0,1
1788846335,11984815831,5992395,0,1
1788846336,11985829538,5992902,0,1
1788846337,11986837773,5993406,0,1
1788846338,11987847472,5993911,0,1
1788846339,11988859316,5994417,0,1
1788846340,11989867851,5994921,0,1
1788846341,11990877881,5995426,0,1
1788846342,11991891902,5995933,0,1
1788846343,11992903405,5996439,0,1
1788846344,11993917082,5996946,0,1
1788846345,11994927572,5997451,0,1
1788846346,11995935892,5997955,0,1
1788846347,11996945396,5998460,0,1
1788846348,11997955769,5998965,0,1
1788846349,11998965267,5999470,0,1
1788846350,11999973775,5999974,0,1
1788846351,12000985649,6000480,0,1
1788846352,12001997452,6000986,0,1
1788846353,12003007459,6001491,0,1
1788846354,12004015997,6001995,0,1
1788846355,12005031399,6002503,0,1
1788846356,12006043511,6003009,0,1
1788846357,12007053416,6003514,0,1
1788846358,12008063948,6004019,0,1
1788846359,12009075502,6004525,0,1
1788846360,12010085397,6005030,0,1
1788846361,12011099492,6005537,0,1
1788846362,12012109830,6006042,0,1
1788846363,12013119951,6006547,0,1
1788846364,12014131654,6007053,0,1
1788846365,12015143302,6007559,0,1
1788846366,12016155380,6008065,0,1
1788846368,12017167199,6008571,0,1
1788846369,12018179385,6009077,0,1
1788846370,12019189127,6009582,0,1
1788846371,12020199186,6010087,0,1
1788846372,12021209732,6010592,0,1
1788846373,12022219868,6011097,0,1
1788846374,12023227892,6011601,0,1
1788846375,12024242014,6012108,0,1
1788846376,12025255708,6012615,0,1
1788846377,12026263960,6013119,0,1
1788846378,12027273193,6013624,0,1
1788846379,12028283514,6014129,0,1
1788846380,12029291544,6014633,0,1
1788846381,12030301144,6015138,0,1
1788846382,12031309873,6015642,0,1
1788846383,12032315764,6016145,0,1
1788846384,12033321552,6016648,0,1
1788846385,12034327838,6017151,0,1
1788846386,12035339281,6017657,0,1
1788846387,12036347172,6018161,0,1
1788846388,12037453642,6018714,0,1
1788846389,12038459882,6019217,0,1
1788846390,12039467936,6019721,0,1
1788846391,12040479713,6020227,0,1
1788846392,12041491168,6020733,0,1
1788846393,12042501769,6021238,0,1
1788846394,12043513598,6021744,0,1
1788846395,12044523187,6022249,0,1
1788846396,12045531763,6022753,0,1
1788846397,12046543491,6023259,0,1
1788846398,12047551972,6023763,0,1
1788846399,12048563643,6024269,0,1
1788846400,12049573549,6024774,0,1
1788846401,12050581685,6025278,0,1
1788846402,12051593401,6025784,0,1
1788846403,12052603699,6026289,0,1
1788846404,12053615755,6026795,0,1
1788846405,12054627173,6027301,0,1
1788846406,12055637431,6027806,0,1
1788846407,12056647309,6028311,0,1
1788846408,12057655844,6028815,0,1
1788846409,12058665542,6029320,0,1
1788846410,12059676020,6029825,0,1
1788846411,12060689754,6030332,0,1
1788846412,12061701376,6030838,0,1
1788846413,12062709100,6031342,0,1
1788846414,12063717912,6031846,0,1
1788846415,12064731591,6032353,0,1
1788846416,12065745597,6032860,0,1
1788846417,12066761774,6033368,0,1
1788846418,12067777416,6033876,0,1
1788846419,12068791261,6034383,0,1
1788846420,12069799375,6034887,0,1
1788846421,12070809541,6035392,0,1
1788846422,12071819917,6035897,0,1
1788846423,12072829920,6036402,0,1
1788846424,12073839363,6036907,0,1
1788846425,12074851972,6037413,0,1
1788846426,12075861908,6037918,0,1
1788846427,12076873206,6038424,0,1
1788846428,12077885439,6038930,0,1
1788846429,12078897080,6039436,0,1
1788846430,12079907382,6039941,0,1
1788846431,12080917906,6040446,0,1
1788846432,12081927640,6040951,0,1
1788846433,12082935831,6041455,0,1
1788846434,12083947350,6041961,0,1
1788846435,12084957619,6042466,0,1
1788846436,12085967826,6042971,0,1
1788846437,12086975841,6043475,0,1
1788846438,12087987450,6043981,0,1
1788846439,12088997094,6044486,0,1
1788846440,12090005713,6044990,0,1
1788846441,12091017532,6045496,0,1
1788846442,12092025220,6046000,0,1
1788846443,12093033288,6046504,0,1
1788846444,12094045462,6047010,0,1
1788846445,12095053974,6047514,0,1
1788846446,12096067644,6048021,0,1
1788846447,12097079489,6048527,0,1
1788846448,12098093399,6049034,0,1
1788846449,12099105480,6049540,0,1
1788846450,12100115324,6050045,0,1
1788846451,12101127638,6050551,0,1
1788846452,12102145130,6051060,0,1
1788846453,12103155643,6051565,0,1
1788846454,12104167131,6052071,0,1
1788846456,12105177712,6052576,0,1
1788846457,12106185817,6053080,0,1
1788846458,12107195549,6053585,0,1
1788846459,12108209372,6054092,0,1
1788846460,12109217126,6054596,0,1
1788846461,12110227270,6055101,0,1
1788846462,12111237252,6055606,0,1
1788846463,12112243581,6056109,0,1
1788846464,12113257942,6056616,0,1
1788846465,12114269848,6057122,0,1
1788846466,12115281827,6057628,0,1
1788846467,12116291192,6058133,0,1
1788846468,12117299720,6058637,0,1
1788846469,12118309418,6059142,0,1
1788846470,12119323796,6059649,0,1
1788846471,12120331281,6060153,0,1
1788846472,12121339509,6060657,0,1
1788846473,12122345763,6061160,0,1
1788846474,12123357841,6061666,0,1
1788846475,12124369441,6062172,0,1
1788846476,12125381598,6062678,0,1
1788846477,12126389128,6063182,0,1
1788846478,12127395882,6063685,0,1
1788846479,12128403380,6064189,0,1
1788846480,12129415616,6064695,0,1
1788846481,12130425126,6065200,0,1
1788846482,12131437198,6065706,0,1
1788846483,12132447654,6066211,0,1
1788846484,12133461135,6066718,0,1
1788846485,12134477787,6067226,0,1
1788846486,12135489182,6067732,0,1
1788846487,12136497687,6068236,0,1
1788846488,12137511869,6068743,0,1
1788846489,12138523737,6069249,0,1
1788846490,12139535072,6069755,0,1
1788846491,12140545369,6070260,0,1
1788846492,12141553640,6070764,0,1
1788846493,12142559382,6071267,0,1
1788846494,12143565698,6071770,0,1
1788846495,12144571164,6072273,0,1
1788846496,12145580021,6072777,0,1
1788846497,12146691380,6073333,0,1
1788846498,12147699760,6073837,0,1
1788846499,12148709317,6074342,0,1
1788846500,12149715572,6074845,0,1
1788846501,12150725318,6075350,0,1
1788846502,12151733448,6075854,0,1
1788846503,12152741888,6076358,0,1
1788846504,12153753257,6076864,0,1
1788846505,12154763898,6077369,0,1
1788846506,12155769942,6077872,0,1
1788846507,12156779949,6078377,0,1
1788846508,12157795784,6078885,0,1
1788846509,12158809589,6079392,0,1
1788846510,12159819730,6079897,0,1
1788846511,12160829260,6080402,0,1
1788846512,12161839434,6080907,0,1
1788846513,12162849765,6081412,0,1
1788846514,12163861332,6081918,0,1
1788846515,12164873634,6082424,0,1
1788846516,12165887485,6082931,0,1
1788846517,12166899284,6083437,0,1
1788846518,12167913320,6083944,0,1
1788846519,12168925614,6084450,0,1
1788846520,12169935400,6084955,0,1
1788846521,12170941341,6085458,0,1
1788846522,12171951783,6085963,0,1
1788846523,12172965400,6086470,0,1
1788846524,12173977643,6086976,0,1
1788846525,12174987766,6087481,0,1
1788846526,12176001459,6087988,0,1
1788846527,12177011650,6088493,0,1
1788846528,12178025333,6089000,0,1
1788846529,12179037443,6089506,0,1
1788846530,12180049955,6090012,0,1
1788846531,12181063386,6090519,0,1
1788846532,12182075576,6091025,0,1
1788846533,12183085130,6091530,0,1
1788846534,12184093880,6092034,0,1
1788846535,12185107726,6092541,0,1
1788846536,12186119548,6093047,0,1
1788846537,12187131299,6093553,0,1
1788846538,12188141112,6094058,0,1
1788846539,12189147635,6094561,0,1
1788846540,12190162010,6095068,0,1
1788846541,12191179376,6095577,0,1
1788846543,12192189905,6096082,0,1
1788846544,12193200027,6096587,0,1
1788846545,12194209353,6097092,0,1
1788846546,12195219688,6097597,0,1
1788846547,12196231481,6098103,0,1
1788846548,12197241490,6098608,0,1
1788846549,12198255121,6099115,0,1
1788846550,12199265581,6099620,0,1
1788846551,12200277768,6100126,0,1
1788846552,12201289257,6100632,0,1
1788846553,12202297313,6101136,0,1
1788846554,12203303326,6101639,0,1
1788846555,12204309463,6102142,0,1
1788846556,12205319328,6102647,0,1
1788846557,12206327581,6103151,0,1
1788846558,12207341207,6103658,0,1
1788846559,12208351224,6104163,0,1
1788846560,12209359295,6104667,0,1
1788846561,12210367165,6105171,0,1
1788846562,12211377697,6105676,0,1
1788846563,12212389872,6106182,0,1
1788846564,12213401183,6106688,0,1
1788846565,12214409759,6107192,0,1
1788846566,12215419647,6107697,0,1
1788846567,12216429714,6108202,0,1
1788846568,12217439976,6108707,0,1
1788846569,12218453446,6109214,0,1
1788846570,12219463264,6109719,0,1
1788846571,12220473841,6110224,0,1
1788846572,12221485678,6110730,0,1
1788846573,12222497587,6111236,0,1
1788846574,12223507843,6111741,0,1
1788846575,12224519682,6112247,0,1
1788846576,12225529504,6112752,0,1
1788846577,12226541657,6113258,0,1
1788846578,12227555465,6113765,0,1
1788846579,12228567165,6114271,0,1
1788846580,12229577634,6114776,0,1
1788846581,12230585642,6115280,0,1
1788846582,12231597980,6115786,0,1
1788846583,12232607510,6116291,0,1
1788846584,12233615972,6116795,0,1
1788846585,12234623739,6117299,0,1
1788846586,12235633375,6117804,0,1
1788846587,12236643975,6118309,0,1
1788846588,12237653782,6118814,0,1
1788846589,12238665712,6119320,0,1
1788846590,12239677255,6119826,0,1
1788846591,12240685257,6120330,0,1
1788846592,12241693922,6120834,0,1
1788846593,12242707756,6121341,0,1
1788846594,12243715573,6121845,0,1
1788846595,12244723617,6122349,0,1
1788846596,12245733577,6122854,0,1
1788846597,12246743443,6123359,0,1
1788846598,12247753706,6123864,0,1
1788846599,12248763699,6124369,0,1
1788846600,12249873059,6124924,0,1
1788846601,12250883522,6125429,0,1
1788846602,12251895590,6125935,0,1
1788846603,12252907438,6126441,0,1
1788846604,12253917570,6126946,0,1
1788846605,12254927454,6127451,0,1
1788846606,12255937821,6127956,0,1
1788846607,12256947345,6128461,0,1
1788846608,12257957191,6128966,0,1
1788846609,12258967994,6129471,0,1
1788846610,12259981385,6129978,0,1
1788846611,12260991348,6130483,0,1
1788846612,12262001969,6130988,0,1
1788846613,12263013629,6131494,0,1
1788846614,12264023488,6131999,0,1
1788846615,12265037245,6132506,0,1
1788846616,12266049986,6133012,0,1
1788846617,12267061656,6133518,0,1
1788846618,12268071605,6134023,0,1
1788846619,12269081611,6134528,0,1
1788846620,12270093420,6135034,0,1
1788846621,12271104001,6135539,0,1
1788846622,12272115698,6136045,0,1
1788846623,12273127363,6136551,0,1
1788846624,12274137703,6137056,0,1
1788846625,12275147659,6137561,0,1
1788846626,12276157645,6138066,0,1
1788846627,12277167329,6138571,0,1
1788846628,12278181346,6139078,0,1
1788846630,12279191711,6139583,0,1
1788846631,12280203258,6140089,0,1
1788846632,12281211706,6140593,0,1
1788846633,12282219759,6141097,0,1
1788846634,12283227572,6141601,0,1
1788846635,12284233655,6142104,0,1
1788846636,12285241893,6142608,0,1
1788846637,12286250045,6143112,0,1
1788846638,12287259782,6143617,0,1
1788846639,12288265763,6144120,0,1
1788846640,12289273457,6144624,0,1
1788846641,12290281256,6145128,0,1
1788846642,12291289843,6145632,0,1
1788846643,12292299760,6146137,0,1
1788846644,12293311273,6146643,0,1
1788846645,12294321482,6147148,0,1
1788846646,12295333866,6147654,0,1
1788846647,12296343238,6148159,0,1
1788846648,12297351628,6148663,0,1
1788846649,12298359522,6149167,0,1
1788846650,12299367450,6149671,0,1
1788846651,12300375297,6150175,0,1
1788846652,12301381091,6150678,0,1
1788846653,12302389648,6151182,0,1
1788846654,12303399180,6151687,0,1
1788846655,12304409523,6152192,0,1
1788846656,12305419236,6152697,0,1
1788846657,12306425701,6153200,0,1
1788846658,12307437497,6153706,0,1
1788846659,12308547523,6154261,0,1
1788846660,12309555138,6154765,0,1
1788846661,12310565090,6155270,0,1
1788846662,12311571771,6155773,0,1
1788846663,12312579096,6156277,0,1
1788846664,12313589245,6156782,0,1
1788846665,12314599601,6157287,0,1
1788846666,12315611112,6157793,0,1
1788846667,12316619096,6158297,0,1
1788846668,12317631282,6158803,0,1
1788846669,12318639384,6159307,0,1
1788846670,12319653133,6159814,0,1
1788846671,12320665608,6160320,0,1
1788846672,12321677529,6160826,0,1
1788846673,12322685929,6161330,0,1
1788846674,12323697279,6161836,0,1
1788846675,12324707776,6162341,0,1
1788846676,12325719481,6162847,0,1
1788846677,12326731773,6163353,0,1
1788846678,12327743474,6163859,0,1
1788846679,12328753732,6164364,0,1
1788846680,12329763991,6164869,0,1
1788846681,12330775355,6165375,0,1
1788846682,12331787649,6165881,0,1
1788846683,12332797616,6166386,0,1
1788846684,12333805853,6166890,0,1
1788846685,12334821250,6167398,0,1
1788846686,12335829925,6167902,0,1
1788846687,12336839705,6168407,0,1
1788846688,12337849590,6168912,0,1
1788846689,12338859233,6169417,0,1
1788846690,12339867785,6169921,0,1
1788846691,12340881441,6170428,0,1
1788846692,12341889702,6170932,0,1
1788846693,12342901393,6171438,0,1
1788846694,12343913905,6171944,0,1
1788846695,12344929357,6172452,0,1
1788846696,12345939962,6172957,0,1
1788846697,12346951225,6173463,0,1
1788846698,12347961922,6173968,0,1
1788846699,12348975993,6174475,0,1
1788846700,12349985512,6174980,0,1
1788846701,12350997681,6175486,0,1
1788846702,12352009438,6175992,0,1
1788846703,12353017077,6176496,0,1
1788846704,12354025777,6177000,0,1
1788846705,12355035610,6177505,0,1
1788846706,12356047460,6178011,0,1
1788846707,12357057929,6178516,0,1
1788846708,12358069390,6179022,0,1
1788846709,12359079584,6179527,0,1
1788846710,12360089950,6180032,0,1
1788846711,12361099972,6180537,0,1
1788846712,12362111786,6181043,0,1
1788846713,12363127572,6181551,0,1
1788846714,12364143396,6182059,0,1
1788846715,12365155296,6182565,0,1
1788846716,12366165282,6183070,0,1
1788846717,12367173463,6183574,0,1
1788846719,12368183708,6184079,0,1
1788846720,12369195291,6184585,0,1
1788846721,12370205301,6185090,0,1
1788846722,12371215333,6185595,0,1
1788846723,12372229861,6186102,0,1
1788846724,12373241317,6186608,0,1
1788846725,12374253946,6187114,0,1
1788846726,12375265522,6187620,0,1
1788846727,12376277509,6188126,0,1
1788846728,12377291448,6188633,0,1
1788846729,12378301701,6189138,0,1
1788846730,12379315229,6189645,0,1
1788846731,12380327699,6190151,0,1
1788846732,12381337923,6190656,0,1
1788846733,12382349314,6191162,0,1
1788846734,12383359650,6191667,0,1
1788846735,12384369586,6192172,0,1
1788846736,12385383212,6192679,0,1
1788846737,12386395150,6193185,0,1
1788846738,12387401505,6193688,0,1
1788846739,12388409104,6194192,0,1
1788846740,12389421298,6194698,0,1
1788846741,12390427450,6195201,0,1
1788846742,12391439937,6195707,0,1
1788846743,12392455509,6196215,0,1
1788846744,12393463385,6196719,0,1
1788846745,12394473553,6197224,0,1
1788846746,12395483563,6197729,0,1
1788846747,12396497819,6198236,0,1
1788846748,12397505895,6198740,0,1
1788846749,12398515801,6199245,0,1
1788846750,12399525529,6199750,0,1
1788846751,12400533773,6200254,0,1
1788846752,12401544064,6200759,0,1
1788846753,12402557645,6201266,0,1
1788846754,12403565226,6201770,0,1
1788846755,12404573922,6202274,0,1
1788846756,12405585972,6202780,0,1
1788846757,12406596070,6203285,0,1
1788846758,12407605355,6203790,0,1
1788846759,12408613133,6204294,0,1
1788846760,12409623701,6204799,0,1
1788846761,12410631823,6205303,0,1
1788846762,12411645067,6205810,0,1
1788846763,12412655222,6206315,0,1
1788846764,12413665585,6206820,0,1
1788846765,12414677637,6207326,0,1
1788846766,12415687376,6207831,0,1
1788846767,12416693633,6208334,0,1
1788846768,12417709237,6208842,0,1
1788846769,12418721732,6209348,0,1
1788846770,12419727911,6209851,0,1
1788846771,12420741864,6210358,0,1
1788846772,12421757316,6210866,0,1
1788846773,12422767925,6211371,0,1
1788846774,12423781421,6211878,0,1
1788846775,12424793224,6212384,0,1
1788846776,12425807173,6212891,0,1
1788846777,12426819562,6213397,0,1
1788846778,12427829463,6213902,0,1
1788846779,12428843604,6214409,0,1
1788846780,12429851544,6214913,0,1
1788846781,12430861399,6215418,0,1
1788846782,12431871518,6215923,0,1
1788846783,12432883479,6216429,0,1
1788846784,12433895511,6216935,0,1
1788846785,12434903147,6217439,0,1
1788846786,12435911320,6217943,0,1
1788846787,12436919154,6218447,0,1
1788846788,12437929223,6218952,0,1
1788846789,12438939697,6219457,0,1
1788846790,12439947260,6219961,0,1
1788846791,12440955473,6220465,0,1
1788846792,12441965435,6220970,0,1
1788846793,12442979888,6221477,0,1
1788846794,12443995977,6221985,0,1
1788846795,12445005450,6222490,0,1
1788846796,12446015912,6222995,0,1
1788846797,12447023445,6223499,0,1
1788846798,12448029572,6224002,0,1
1788846799,12449039954,6224507,0,1
1788846800,12450049444,6225012,0,1
1788846801,12451059499,6225517,0,1
1788846802,12452073395,6226024,0,1
1788846803,12453083761,6226529,0,1
1788846804,12454091251,6227033,0,1
1788846805,12455201860,6227588,0,1
1788846806,12456211845,6228093,0,1
1788846808,12457221386,6228598,0,1
1788846809,12458229189,6229102,0,1
1788846810,12459239630,6229607,0,1
1788846811,12460251541,6230113,0,1
